date,country,product,hs_code,import_volume_tons,import_price_per_ton,treated,post_treatment,tariff_rate,year,month,year_month
2016-09-01,South Korea,Steel-HotRolled,7208,495.247846110619,617.8637434519868,True,False,0.0,2016,9,2016-09
2016-10-01,South Korea,Steel-HotRolled,7208,524.0366805455989,563.6256129137118,True,False,0.0,2016,10,2016-10
2016-11-01,South Korea,Steel-HotRolled,7208,716.0559792778478,724.6519987425663,True,False,0.0,2016,11,2016-11
2016-12-01,South Korea,Steel-HotRolled,7208,546.1289183562774,663.0225233611474,True,False,0.0,2016,12,2016-12
2017-01-01,South Korea,Steel-HotRolled,7208,653.3421687790354,615.6179815792946,True,False,0.0,2017,1,2017-01
2017-02-01,South Korea,Steel-HotRolled,7208,689.9206844373575,600.5284430553688,True,False,0.0,2017,2,2017-02
2017-03-01,South Korea,Steel-HotRolled,7208,763.3669465150346,605.1143944122701,True,False,0.0,2017,3,2017-03
2017-04-01,South Korea,Steel-HotRolled,7208,780.6164824235824,645.5885707464414,True,False,0.0,2017,4,2017-04
2017-05-01,South Korea,Steel-HotRolled,7208,715.5946757820232,607.4369442220033,True,False,0.0,2017,5,2017-05
2017-06-01,South Korea,Steel-HotRolled,7208,656.0905802488501,690.2587788396363,True,False,0.0,2017,6,2017-06
2017-07-01,South Korea,Steel-HotRolled,7208,723.3825468861943,610.0773482496695,True,False,0.0,2017,7,2017-07
2017-08-01,South Korea,Steel-HotRolled,7208,666.5860784161507,696.0665819218459,True,False,0.0,2017,8,2017-08
2017-09-01,South Korea,Steel-HotRolled,7208,503.1535246990765,689.0812892342369,True,False,0.0,2017,9,2017-09
2017-10-01,South Korea,Steel-HotRolled,7208,608.9708021378528,693.3887360924717,True,False,0.0,2017,10,2017-10
2017-11-01,South Korea,Steel-HotRolled,7208,632.4066759111735,582.3656591681031,True,False,0.0,2017,11,2017-11
2017-12-01,South Korea,Steel-HotRolled,7208,597.5211805905153,674.3080774397464,True,False,0.0,2017,12,2017-12
2018-01-01,South Korea,Steel-HotRolled,7208,810.8750251549334,631.5928019949883,True,False,0.0,2018,1,2018-01
2018-02-01,South Korea,Steel-HotRolled,7208,878.9448418160672,598.2470370110898,True,False,0.0,2018,2,2018-02
2018-03-01,South Korea,Steel-HotRolled,7208,832.2528181217416,622.8712224114021,True,False,0.0,2018,3,2018-03
2018-04-01,South Korea,Steel-HotRolled,7208,483.7667384547248,823.075136223188,True,True,0.25,2018,4,2018-04
2018-05-01,South Korea,Steel-HotRolled,7208,450.81779712444427,805.9413338769683,True,True,0.25,2018,5,2018-05
2018-06-01,South Korea,Steel-HotRolled,7208,597.5663528292996,800.3091902628888,True,True,0.25,2018,6,2018-06
2018-07-01,South Korea,Steel-HotRolled,7208,560.5672900858627,777.3740709764344,True,True,0.25,2018,7,2018-07
2018-08-01,South Korea,Steel-HotRolled,7208,517.8993882255526,904.3952937915792,True,True,0.25,2018,8,2018-08
2018-09-01,South Korea,Steel-HotRolled,7208,244.381994988544,800.5490277374171,True,True,0.25,2018,9,2018-09
2018-10-01,South Korea,Steel-HotRolled,7208,529.2780038444739,832.6538214699364,True,True,0.25,2018,10,2018-10
2018-11-01,South Korea,Steel-HotRolled,7208,533.5781286034178,817.0087110376406,True,True,0.25,2018,11,2018-11
2018-12-01,South Korea,Steel-HotRolled,7208,538.1930808725609,842.1274927011802,True,True,0.25,2018,12,2018-12
2019-01-01,South Korea,Steel-HotRolled,7208,666.1153855493827,865.4122004784582,True,True,0.25,2019,1,2019-01
2019-02-01,South Korea,Steel-HotRolled,7208,615.1937268184466,837.0299056261215,True,True,0.25,2019,2,2019-02
2019-03-01,South Korea,Steel-HotRolled,7208,552.4254398334757,839.6372069846582,True,True,0.25,2019,3,2019-03
2019-04-01,South Korea,Steel-HotRolled,7208,628.7856798606771,843.7927449206273,True,True,0.25,2019,4,2019-04
2019-05-01,South Korea,Steel-HotRolled,7208,603.4747371206772,967.2192383349811,True,True,0.25,2019,5,2019-05
2019-06-01,South Korea,Steel-HotRolled,7208,632.2012233088524,855.5508704559436,True,True,0.25,2019,6,2019-06
2019-07-01,South Korea,Steel-HotRolled,7208,637.9242529947551,855.2123820949655,True,True,0.25,2019,7,2019-07
2019-08-01,South Korea,Steel-HotRolled,7208,329.53280515745917,830.0118570759646,True,True,0.25,2019,8,2019-08
2019-09-01,South Korea,Steel-HotRolled,7208,340.57872710767305,865.1273527660172,True,True,0.25,2019,9,2019-09
2019-10-01,South Korea,Steel-HotRolled,7208,521.7461676355738,966.0689909892136,True,True,0.25,2019,10,2019-10
2019-11-01,South Korea,Steel-HotRolled,7208,574.0584636387746,878.6831746171747,True,True,0.25,2019,11,2019-11
2019-12-01,South Korea,Steel-HotRolled,7208,651.846502306514,786.6655051676214,True,True,0.25,2019,12,2019-12
2020-01-01,South Korea,Steel-HotRolled,7208,631.360310229771,933.4015293065745,True,True,0.25,2020,1,2020-01
2020-02-01,South Korea,Steel-HotRolled,7208,502.5897240012039,954.9001940739327,True,True,0.25,2020,2,2020-02
2020-03-01,South Korea,Steel-HotRolled,7208,678.2546766744973,883.6661801327614,True,True,0.25,2020,3,2020-03
2020-04-01,South Korea,Steel-HotRolled,7208,701.0883538859072,1016.193257174611,True,True,0.25,2020,4,2020-04
2020-05-01,South Korea,Steel-HotRolled,7208,642.9029629552647,922.7145881424162,True,True,0.25,2020,5,2020-05
2020-06-01,South Korea,Steel-HotRolled,7208,559.257519041378,873.6074702656899,True,True,0.25,2020,6,2020-06
2020-07-01,South Korea,Steel-HotRolled,7208,649.0052234889822,876.9079763563743,True,True,0.25,2020,7,2020-07
2020-08-01,South Korea,Steel-HotRolled,7208,562.1519757835001,898.6724425552743,True,True,0.25,2020,8,2020-08
2020-09-01,South Korea,Steel-HotRolled,7208,594.1781843171754,941.2157810537735,True,True,0.25,2020,9,2020-09
2020-10-01,South Korea,Steel-HotRolled,7208,656.2141096020139,904.3192128549721,True,True,0.25,2020,10,2020-10
2020-11-01,South Korea,Steel-HotRolled,7208,564.8062558235965,885.4193416424492,True,True,0.25,2020,11,2020-11
2020-12-01,South Korea,Steel-HotRolled,7208,584.0136065931499,954.1104236661529,True,True,0.25,2020,12,2020-12
2016-01-01,South Korea,Steel-ColdRolled,7209,704.4289754980817,651.8587418460529,True,False,0.0,2016,1,2016-01
2016-02-01,South Korea,Steel-ColdRolled,7209,743.2652875211171,782.9157200930772,True,False,0.0,2016,2,2016-02
2016-03-01,South Korea,Steel-ColdRolled,7209,717.0091412901331,815.6005655032516,True,False,0.0,2016,3,2016-03
2016-04-01,South Korea,Steel-ColdRolled,7209,608.3989572768273,644.2993366145606,True,False,0.0,2016,4,2016-04
2016-05-01,South Korea,Steel-ColdRolled,7209,501.41517759861495,801.2784814433942,True,False,0.0,2016,5,2016-05
2016-06-01,South Korea,Steel-ColdRolled,7209,694.8929090718652,717.8872584290145,True,False,0.0,2016,6,2016-06
2016-07-01,South Korea,Steel-ColdRolled,7209,635.097176368784,661.4726133512909,True,False,0.0,2016,7,2016-07
2016-08-01,South Korea,Steel-ColdRolled,7209,811.9992320002827,735.2363861906127,True,False,0.0,2016,8,2016-08
2016-09-01,South Korea,Steel-ColdRolled,7209,598.4455315144404,772.1429309383268,True,False,0.0,2016,9,2016-09
2016-10-01,South Korea,Steel-ColdRolled,7209,646.1331542065312,747.5375053596314,True,False,0.0,2016,10,2016-10
2016-11-01,South Korea,Steel-ColdRolled,7209,561.557299009922,764.9022279996158,True,False,0.0,2016,11,2016-11
2016-12-01,South Korea,Steel-ColdRolled,7209,841.3822046827531,817.3435225846788,True,False,0.0,2016,12,2016-12
2017-01-01,South Korea,Steel-ColdRolled,7209,855.2867963975456,716.8719221198536,True,False,0.0,2017,1,2017-01
2017-02-01,South Korea,Steel-ColdRolled,7209,654.1717037955834,741.9559324744197,True,False,0.0,2017,2,2017-02
2017-03-01,South Korea,Steel-ColdRolled,7209,764.0152421059827,813.7747250343731,True,False,0.0,2017,3,2017-03
2017-04-01,South Korea,Steel-ColdRolled,7209,603.9535514290632,841.6548178897943,True,False,0.0,2017,4,2017-04
2017-05-01,South Korea,Steel-ColdRolled,7209,722.879289127891,735.5946600829445,True,False,0.0,2017,5,2017-05
2017-06-01,South Korea,Steel-ColdRolled,7209,616.910606226585,670.3280263755169,True,False,0.0,2017,6,2017-06
2017-07-01,South Korea,Steel-ColdRolled,7209,752.3853525565723,770.6058061625506,True,False,0.0,2017,7,2017-07
2017-08-01,South Korea,Steel-ColdRolled,7209,541.5496899508256,697.4755887644376,True,False,0.0,2017,8,2017-08
2017-09-01,South Korea,Steel-ColdRolled,7209,623.1793770638884,866.965205416206,True,False,0.0,2017,9,2017-09
2017-10-01,South Korea,Steel-ColdRolled,7209,645.2437188202547,692.8239946253861,True,False,0.0,2017,10,2017-10
2017-11-01,South Korea,Steel-ColdRolled,7209,678.983124232265,765.2274800941304,True,False,0.0,2017,11,2017-11
2017-12-01,South Korea,Steel-ColdRolled,7209,501.28020213525855,780.9594874750027,True,False,0.0,2017,12,2017-12
2018-01-01,South Korea,Steel-ColdRolled,7209,766.715892281219,826.4875564295514,True,False,0.0,2018,1,2018-01
2018-02-01,South Korea,Steel-ColdRolled,7209,987.8775690711846,854.0876416546743,True,False,0.0,2018,2,2018-02
2018-03-01,South Korea,Steel-ColdRolled,7209,814.0000178500653,732.5345491104665,True,False,0.0,2018,3,2018-03
2018-04-01,South Korea,Steel-ColdRolled,7209,774.0343704494065,960.9162323048115,True,True,0.25,2018,4,2018-04
2018-05-01,South Korea,Steel-ColdRolled,7209,529.5086362721652,960.4489951218397,True,True,0.25,2018,5,2018-05
2018-06-01,South Korea,Steel-ColdRolled,7209,524.8276284691069,957.915816932259,True,True,0.25,2018,6,2018-06
2018-07-01,South Korea,Steel-ColdRolled,7209,433.72541938077876,939.575899290538,True,True,0.25,2018,7,2018-07
2018-08-01,South Korea,Steel-ColdRolled,7209,467.2692178937372,943.9682128165091,True,True,0.25,2018,8,2018-08
2018-09-01,South Korea,Steel-ColdRolled,7209,402.67387955905525,984.5600927507461,True,True,0.25,2018,9,2018-09
2018-10-01,South Korea,Steel-ColdRolled,7209,454.3935628303483,1067.0236073606304,True,True,0.25,2018,10,2018-10
2018-11-01,South Korea,Steel-ColdRolled,7209,261.58771724462895,1048.124383707658,True,True,0.25,2018,11,2018-11
2018-12-01,South Korea,Steel-ColdRolled,7209,642.5476673247866,875.0901469851435,True,True,0.25,2018,12,2018-12
2019-01-01,South Korea,Steel-ColdRolled,7209,530.1731165327687,974.5993115042356,True,True,0.25,2019,1,2019-01
2019-02-01,South Korea,Steel-ColdRolled,7209,458.1334347070745,956.0422654949109,True,True,0.25,2019,2,2019-02
2019-03-01,South Korea,Steel-ColdRolled,7209,496.35817390807557,1101.927144831723,True,True,0.25,2019,3,2019-03
2019-04-01,South Korea,Steel-ColdRolled,7209,677.4960424299019,1079.2070853196728,True,True,0.25,2019,4,2019-04
2019-05-01,South Korea,Steel-ColdRolled,7209,642.3454857638912,948.9731008118351,True,True,0.25,2019,5,2019-05
2019-06-01,South Korea,Steel-ColdRolled,7209,506.59317603482043,1043.8049754287633,True,True,0.25,2019,6,2019-06
2019-07-01,South Korea,Steel-ColdRolled,7209,419.82349719972495,1060.5279120896537,True,True,0.25,2019,7,2019-07
2019-08-01,South Korea,Steel-ColdRolled,7209,491.33472748923384,1003.8100347772225,True,True,0.25,2019,8,2019-08
2019-09-01,South Korea,Steel-ColdRolled,7209,572.9363971383143,1053.8787454432181,True,True,0.25,2019,9,2019-09
2019-10-01,South Korea,Steel-ColdRolled,7209,487.6015585847969,1098.122468988398,True,True,0.25,2019,10,2019-10
2019-11-01,South Korea,Steel-ColdRolled,7209,447.33930051600925,1071.892393988879,True,True,0.25,2019,11,2019-11
2019-12-01,South Korea,Steel-ColdRolled,7209,630.5791132171546,1024.2653993984165,True,True,0.25,2019,12,2019-12
2020-01-01,South Korea,Steel-ColdRolled,7209,639.5069720017907,975.7376397224232,True,True,0.25,2020,1,2020-01
2020-02-01,South Korea,Steel-ColdRolled,7209,718.8249178500107,1039.6454803591926,True,True,0.25,2020,2,2020-02
2020-03-01,South Korea,Steel-ColdRolled,7209,600.7449281532865,1112.9445166468656,True,True,0.25,2020,3,2020-03
2020-04-01,South Korea,Steel-ColdRolled,7209,580.7470537874932,979.5261674036406,True,True,0.25,2020,4,2020-04
2020-05-01,South Korea,Steel-ColdRolled,7209,486.43837438284874,1096.536557275356,True,True,0.25,2020,5,2020-05
2020-06-01,South Korea,Steel-ColdRolled,7209,485.3613582753345,1165.0684741911243,True,True,0.25,2020,6,2020-06
2020-07-01,South Korea,Steel-ColdRolled,7209,386.90135329046507,1166.0015566242419,True,True,0.25,2020,7,2020-07
2020-08-01,South Korea,Steel-ColdRolled,7209,574.7025864819905,1069.784065735258,True,True,0.25,2020,8,2020-08
2020-09-01,South Korea,Steel-ColdRolled,7209,502.0272821871946,1101.751622403716,True,True,0.25,2020,9,2020-09
2020-10-01,South Korea,Steel-ColdRolled,7209,559.4483914005666,1145.384905392925,True,True,0.25,2020,10,2020-10
2020-11-01,South Korea,Steel-ColdRolled,7209,599.3754883795834,1096.216898641865,True,True,0.25,2020,11,2020-11
2020-12-01,South Korea,Steel-ColdRolled,7209,591.274900900753,1088.8110450716201,True,True,0.25,2020,12,2020-12
2016-01-01,South Korea,Steel-Plate,7208.51,664.0021592002854,564.3212435818554,True,False,0.0,2016,1,2016-01
2016-02-01,South Korea,Steel-Plate,7208.51,543.6640667220935,695.1497328891812,True,False,0.0,2016,2,2016-02
2016-03-01,South Korea,Steel-Plate,7208.51,695.1778894315148,650.1828665096606,True,False,0.0,2016,3,2016-03
2016-04-01,South Korea,Steel-Plate,7208.51,679.6990391720343,681.074248678807,True,False,0.0,2016,4,2016-04
2016-05-01,South Korea,Steel-Plate,7208.51,612.9216287721574,625.7781542790797,True,False,0.0,2016,5,2016-05
2016-06-01,South Korea,Steel-Plate,7208.51,653.6260729587914,618.6246155640183,True,False,0.0,2016,6,2016-06
2016-07-01,South Korea,Steel-Plate,7208.51,646.6427480143026,584.2156525796323,True,False,0.0,2016,7,2016-07
2016-08-01,South Korea,Steel-Plate,7208.51,684.5055611940763,700.5750690854783,True,False,0.0,2016,8,2016-08
2016-09-01,South Korea,Steel-Plate,7208.51,611.6426760882488,730.3499311651667,True,False,0.0,2016,9,2016-09
2016-10-01,South Korea,Steel-Plate,7208.51,752.7350233518589,735.2472433809428,True,False,0.0,2016,10,2016-10
2016-11-01,South Korea,Steel-Plate,7208.51,467.021319180152,619.2119977297435,True,False,0.0,2016,11,2016-11
2016-12-01,South Korea,Steel-Plate,7208.51,615.766328007389,690.3567346109634,True,False,0.0,2016,12,2016-12
2017-01-01,South Korea,Steel-Plate,7208.51,758.4893118422209,654.5113217160198,True,False,0.0,2017,1,2017-01
2017-02-01,South Korea,Steel-Plate,7208.51,760.0451464217928,656.2200875176272,True,False,0.0,2017,2,2017-02
2017-03-01,South Korea,Steel-Plate,7208.51,703.9633977307248,625.6036229638925,True,False,0.0,2017,3,2017-03
2017-04-01,South Korea,Steel-Plate,7208.51,673.1843759534155,631.7124005079506,True,False,0.0,2017,4,2017-04
2017-05-01,South Korea,Steel-Plate,7208.51,649.27140723204,760.0393734236077,True,False,0.0,2017,5,2017-05
2017-06-01,South Korea,Steel-Plate,7208.51,622.5541000051252,845.3838673715443,True,False,0.0,2017,6,2017-06
2017-07-01,South Korea,Steel-Plate,7208.51,722.6986110792801,721.3614784321335,True,False,0.0,2017,7,2017-07
2017-08-01,South Korea,Steel-Plate,7208.51,580.3939707112112,751.4161137292676,True,False,0.0,2017,8,2017-08
2017-09-01,South Korea,Steel-Plate,7208.51,601.5925956386003,724.5945103615588,True,False,0.0,2017,9,2017-09
2017-10-01,South Korea,Steel-Plate,7208.51,899.0145488871706,716.5048852143183,True,False,0.0,2017,10,2017-10
2017-11-01,South Korea,Steel-Plate,7208.51,804.5345993657108,688.1848258934539,True,False,0.0,2017,11,2017-11
2017-12-01,South Korea,Steel-Plate,7208.51,740.8510358552735,820.0816330530466,True,False,0.0,2017,12,2017-12
2018-01-01,South Korea,Steel-Plate,7208.51,731.072964799101,825.4973250158403,True,False,0.0,2018,1,2018-01
2018-02-01,South Korea,Steel-Plate,7208.51,885.1691947170963,705.2517276534979,True,False,0.0,2018,2,2018-02
2018-03-01,South Korea,Steel-Plate,7208.51,895.1166965149969,788.32283138059,True,False,0.0,2018,3,2018-03
2018-04-01,South Korea,Steel-Plate,7208.51,598.3948847564668,807.5483145656964,True,True,0.25,2018,4,2018-04
2018-05-01,South Korea,Steel-Plate,7208.51,462.81265417576185,880.2290309513218,True,True,0.25,2018,5,2018-05
2018-06-01,South Korea,Steel-Plate,7208.51,500.3009913809958,929.2749490726351,True,True,0.25,2018,6,2018-06
2018-07-01,South Korea,Steel-Plate,7208.51,501.3480900839929,831.4620933470748,True,True,0.25,2018,7,2018-07
2018-08-01,South Korea,Steel-Plate,7208.51,504.43481880371377,936.5504587547588,True,True,0.25,2018,8,2018-08
2018-09-01,South Korea,Steel-Plate,7208.51,517.2111403137936,964.9005977288402,True,True,0.25,2018,9,2018-09
2018-10-01,South Korea,Steel-Plate,7208.51,552.3945063076267,936.4773641198788,True,True,0.25,2018,10,2018-10
2018-11-01,South Korea,Steel-Plate,7208.51,493.86008596872176,830.1300314571685,True,True,0.25,2018,11,2018-11
2018-12-01,South Korea,Steel-Plate,7208.51,569.0656397219327,931.1997597324818,True,True,0.25,2018,12,2018-12
2019-01-01,South Korea,Steel-Plate,7208.51,585.4570953475837,857.9090740573439,True,True,0.25,2019,1,2019-01
2019-02-01,South Korea,Steel-Plate,7208.51,487.5143985949348,982.9639483733109,True,True,0.25,2019,2,2019-02
2019-03-01,South Korea,Steel-Plate,7208.51,592.7500361529012,967.5380362633764,True,True,0.25,2019,3,2019-03
2019-04-01,South Korea,Steel-Plate,7208.51,595.8336408983719,937.5473192537787,True,True,0.25,2019,4,2019-04
2019-05-01,South Korea,Steel-Plate,7208.51,661.8405425378398,913.0656741326966,True,True,0.25,2019,5,2019-05
2019-06-01,South Korea,Steel-Plate,7208.51,562.4508699246886,919.7616849873377,True,True,0.25,2019,6,2019-06
2019-07-01,South Korea,Steel-Plate,7208.51,490.7103395310917,931.6230495796307,True,True,0.25,2019,7,2019-07
2019-08-01,South Korea,Steel-Plate,7208.51,532.9560527705002,926.7050716734991,True,True,0.25,2019,8,2019-08
2019-09-01,South Korea,Steel-Plate,7208.51,621.9680513016169,908.9804202845859,True,True,0.25,2019,9,2019-09
2019-10-01,South Korea,Steel-Plate,7208.51,503.2700655339918,936.5339849697428,True,True,0.25,2019,10,2019-10
2019-11-01,South Korea,Steel-Plate,7208.51,674.863009591836,973.520848378602,True,True,0.25,2019,11,2019-11
2019-12-01,South Korea,Steel-Plate,7208.51,670.0660085521772,889.9508606020773,True,True,0.25,2019,12,2019-12
2020-01-01,South Korea,Steel-Plate,7208.51,634.1895239282334,1017.3608013724189,True,True,0.25,2020,1,2020-01
2020-02-01,South Korea,Steel-Plate,7208.51,643.0680451561778,1030.4049795033982,True,True,0.25,2020,2,2020-02
2020-03-01,South Korea,Steel-Plate,7208.51,601.2340394909666,1052.18606688965,True,True,0.25,2020,3,2020-03
2020-04-01,South Korea,Steel-Plate,7208.51,851.0388170620741,963.9323948571376,True,True,0.25,2020,4,2020-04
2020-05-01,South Korea,Steel-Plate,7208.51,586.4397730739306,1062.2759928101204,True,True,0.25,2020,5,2020-05
2020-06-01,South Korea,Steel-Plate,7208.51,742.7614931157641,963.41127858803,True,True,0.25,2020,6,2020-06
2020-07-01,South Korea,Steel-Plate,7208.51,536.458186461373,979.8472003392534,True,True,0.25,2020,7,2020-07
2020-08-01,South Korea,Steel-Plate,7208.51,434.7104684406699,950.6300987828216,True,True,0.25,2020,8,2020-08
2020-09-01,South Korea,Steel-Plate,7208.51,460.69733099231394,962.3745266145854,True,True,0.25,2020,9,2020-09
2020-10-01,South Korea,Steel-Plate,7208.51,559.7138747539926,1018.379166091899,True,True,0.25,2020,10,2020-10
2020-11-01,South Korea,Steel-Plate,7208.51,728.6400443532668,958.1855898815828,True,True,0.25,2020,11,2020-11
2020-12-01,South Korea,Steel-Plate,7208.51,712.5890158628926,1002.8725801002736,True,True,0.25,2020,12,2020-12
2016-01-01,South Korea,Aluminum,7601,631.8482661312811,2329.768230621322,True,False,0.0,2016,1,2016-01
2016-02-01,South Korea,Aluminum,7601,563.9557727710007,2289.304115328393,True,False,0.0,2016,2,2016-02
2016-03-01,South Korea,Aluminum,7601,694.7806987391751,2319.6714224654343,True,False,0.0,2016,3,2016-03
2016-04-01,South Korea,Aluminum,7601,704.0651631478526,2676.1328246243174,True,False,0.0,2016,4,2016-04
2016-05-01,South Korea,Aluminum,7601,604.1034014173815,2161.54453591968,True,False,0.0,2016,5,2016-05
2016-06-01,South Korea,Aluminum,7601,579.9173526217712,2168.236027027795,True,False,0.0,2016,6,2016-06
2016-07-01,South Korea,Aluminum,7601,552.5351585424135,2486.266909474929,True,False,0.0,2016,7,2016-07
2016-08-01,South Korea,Aluminum,7601,719.7269361538554,2187.5486523000923,True,False,0.0,2016,8,2016-08
2016-09-01,South Korea,Aluminum,7601,513.6879984206195,2381.969137924007,True,False,0.0,2016,9,2016-09
2016-10-01,South Korea,Aluminum,7601,553.1422493649396,2421.39599992497,True,False,0.0,2016,10,2016-10
2016-11-01,South Korea,Aluminum,7601,650.963071876617,2054.229035760487,True,False,0.0,2016,11,2016-11
2016-12-01,South Korea,Aluminum,7601,811.2754681197057,2648.074470464812,True,False,0.0,2016,12,2016-12
2017-01-01,South Korea,Aluminum,7601,656.7490178564051,2274.7645254512668,True,False,0.0,2017,1,2017-01
2017-02-01,South Korea,Aluminum,7601,768.9640227840972,2412.8643950377163,True,False,0.0,2017,2,2017-02
2017-03-01,South Korea,Aluminum,7601,818.2689845405548,2718.7959988228777,True,False,0.0,2017,3,2017-03
2017-04-01,South Korea,Aluminum,7601,740.3501176289325,2235.499684961232,True,False,0.0,2017,4,2017-04
2017-05-01,South Korea,Aluminum,7601,612.9612694786925,2258.3563129702225,True,False,0.0,2017,5,2017-05
2017-06-01,South Korea,Aluminum,7601,705.0185724413583,2713.842183979131,True,False,0.0,2017,6,2017-06
2017-07-01,South Korea,Aluminum,7601,631.7149830867446,2448.386679488446,True,False,0.0,2017,7,2017-07
2017-08-01,South Korea,Aluminum,7601,656.1681102809728,2629.1572161268627,True,False,0.0,2017,8,2017-08
2017-09-01,South Korea,Aluminum,7601,880.823918328626,2337.5670959660238,True,False,0.0,2017,9,2017-09
2017-10-01,South Korea,Aluminum,7601,624.557390616339,2625.7723143641565,True,False,0.0,2017,10,2017-10
2017-11-01,South Korea,Aluminum,7601,762.470234066368,2778.0204893295418,True,False,0.0,2017,11,2017-11
2017-12-01,South Korea,Aluminum,7601,796.5535366793367,2400.764592021478,True,False,0.0,2017,12,2017-12
2018-01-01,South Korea,Aluminum,7601,840.6589347623078,2670.131830182592,True,False,0.0,2018,1,2018-01
2018-02-01,South Korea,Aluminum,7601,895.3149168338663,2575.280229474884,True,False,0.0,2018,2,2018-02
2018-03-01,South Korea,Aluminum,7601,934.2007220630239,2702.7960239184386,True,False,0.0,2018,3,2018-03
2018-04-01,South Korea,Aluminum,7601,666.8262973502966,3123.7729402157775,True,True,0.25,2018,4,2018-04
2018-05-01,South Korea,Aluminum,7601,513.2143727714831,3048.6216088122646,True,True,0.25,2018,5,2018-05
2018-06-01,South Korea,Aluminum,7601,615.5858069857521,2892.2193219062465,True,True,0.25,2018,6,2018-06
2018-07-01,South Korea,Aluminum,7601,518.5355977985611,2979.9723690303845,True,True,0.25,2018,7,2018-07
2018-08-01,South Korea,Aluminum,7601,472.80404627731065,3287.407527818885,True,True,0.25,2018,8,2018-08
2018-09-01,South Korea,Aluminum,7601,484.0289161217913,3083.772832475482,True,True,0.25,2018,9,2018-09
2018-10-01,South Korea,Aluminum,7601,354.95445971003255,3220.1406276207904,True,True,0.25,2018,10,2018-10
2018-11-01,South Korea,Aluminum,7601,558.2685763026968,3482.732831301761,True,True,0.25,2018,11,2018-11
2018-12-01,South Korea,Aluminum,7601,502.6999588542299,3153.770457668853,True,True,0.25,2018,12,2018-12
2019-01-01,South Korea,Aluminum,7601,583.4595315339681,3406.0317772383714,True,True,0.25,2019,1,2019-01
2019-02-01,South Korea,Aluminum,7601,576.2328893168527,3190.7077885355798,True,True,0.25,2019,2,2019-02
2019-03-01,South Korea,Aluminum,7601,651.0206858744887,3187.643205675519,True,True,0.25,2019,3,2019-03
2019-04-01,South Korea,Aluminum,7601,553.1059617370828,3202.159838750102,True,True,0.25,2019,4,2019-04
2019-05-01,South Korea,Aluminum,7601,674.0218574873795,3000.533307303653,True,True,0.25,2019,5,2019-05
2019-06-01,South Korea,Aluminum,7601,565.767270673219,3071.1787365707055,True,True,0.25,2019,6,2019-06
2019-07-01,South Korea,Aluminum,7601,637.3691966032359,2939.5191047580556,True,True,0.25,2019,7,2019-07
2019-08-01,South Korea,Aluminum,7601,462.6610470690231,3287.1892900113553,True,True,0.25,2019,8,2019-08
2019-09-01,South Korea,Aluminum,7601,649.8471626310907,3222.4279540511543,True,True,0.25,2019,9,2019-09
2019-10-01,South Korea,Aluminum,7601,470.12055610612623,3578.283644221544,True,True,0.25,2019,10,2019-10
2019-11-01,South Korea,Aluminum,7601,414.31374896253806,2873.4101516348655,True,True,0.25,2019,11,2019-11
2019-12-01,South Korea,Aluminum,7601,616.8013005048,3185.2384565139405,True,True,0.25,2019,12,2019-12
2020-01-01,South Korea,Aluminum,7601,518.2440464582359,3411.4707347246867,True,True,0.25,2020,1,2020-01
2020-02-01,South Korea,Aluminum,7601,657.6045503607975,3200.722160990336,True,True,0.25,2020,2,2020-02
2020-03-01,South Korea,Aluminum,7601,532.5626041196196,3466.7524897773046,True,True,0.25,2020,3,2020-03
2020-04-01,South Korea,Aluminum,7601,702.6560919526211,3308.945047974829,True,True,0.25,2020,4,2020-04
2020-05-01,South Korea,Aluminum,7601,792.7323296442901,3151.2650811265976,True,True,0.25,2020,5,2020-05
2020-06-01,South Korea,Aluminum,7601,463.30273461677353,3231.0241797009007,True,True,0.25,2020,6,2020-06
2020-07-01,South Korea,Aluminum,7601,570.1722585280053,3408.827743080794,True,True,0.25,2020,7,2020-07
2020-08-01,South Korea,Aluminum,7601,533.9997692266851,3441.161749786516,True,True,0.25,2020,8,2020-08
2020-09-01,South Korea,Aluminum,7601,438.4314518228601,3646.502570316894,True,True,0.25,2020,9,2020-09
2020-10-01,South Korea,Aluminum,7601,555.4419085634717,3602.2440663595103,True,True,0.25,2020,10,2020-10
2020-11-01,South Korea,Aluminum,7601,619.9402811739933,3499.1885665710656,True,True,0.25,2020,11,2020-11
2020-12-01,South Korea,Aluminum,7601,675.2790552208984,3510.7967065630473,True,True,0.25,2020,12,2020-12
2016-01-01,Brazil,Steel-HotRolled,7208,578.4542069900658,666.7993214463565,True,False,0.0,2016,1,2016-01
2016-02-01,Brazil,Steel-HotRolled,7208,568.9063833206166,640.0321803642486,True,False,0.0,2016,2,2016-02
2016-03-01,Brazil,Steel-HotRolled,7208,559.769822928458,678.1256263415746,True,False,0.0,2016,3,2016-03
2016-04-01,Brazil,Steel-HotRolled,7208,514.3038983423456,698.4451407797192,True,False,0.0,2016,4,2016-04
2016-05-01,Brazil,Steel-HotRolled,7208,548.2381537016743,546.3227950983337,True,False,0.0,2016,5,2016-05
2016-06-01,Brazil,Steel-HotRolled,7208,539.6078311183092,585.3095204412057,True,False,0.0,2016,6,2016-06
2016-07-01,Brazil,Steel-HotRolled,7208,571.2982661741544,589.6740489934853,True,False,0.0,2016,7,2016-07
